InfantID,SegmentID,FileName,code1,code2,seqcode,Event1T,Event1N,Event1C,Event1X,Event1R,Event2T,Event2N,Event2C,Event2X,Event2R
WW21,38,WW21_segment2_full.txt,N,N,NN,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,N,N,NN,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,N,P,NP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,P,PP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,P,PP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,P,PP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,P,PP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,P,PP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,N,PN,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,N,P,NP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,N,PN,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,N,P,NP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,X,PX,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,X,N,XN,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,N,N,NN,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,N,X,NX,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,X,N,XN,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,N,X,NX,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,X,N,XN,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,N,X,NX,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,X,P,XP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,T,PT,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,T,N,TN,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,N,R,NR,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,R,R,RR,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,R,N,RN,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,N,P,NP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,P,PP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,X,PX,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,X,P,XP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,P,PP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,P,PP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,P,PP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,X,PX,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,X,X,XX,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,X,N,XN,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,N,N,NN,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,N,P,NP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,N,PN,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,N,N,NN,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,N,X,NX,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,X,P,XP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,C,PC,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,C,P,CP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,C,PC,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,C,C,CC,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,C,X,CX,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,X,C,XC,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,C,C,CC,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,C,C,CC,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,C,P,CP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,P,PP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,P,PP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,C,PC,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,C,C,CC,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,C,C,CC,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,C,P,CP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,X,PX,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,X,P,XP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,P,PP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,P,PP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,P,PP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,P,PP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,P,PP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,N,PN,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,N,P,NP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,N,PN,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,N,N,NN,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,N,P,NP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,P,PP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,P,PP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,P,PP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,P,PP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,P,PP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,P,PP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,P,PP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,P,PP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,P,PP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,P,PP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,P,PP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,P,PP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,P,PP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,N,PN,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,N,R,NR,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,R,N,RN,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,N,R,NR,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,R,N,RN,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,N,R,NR,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,R,N,RN,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,N,T,NT,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,T,R,TR,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,R,R,RR,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,R,P,RP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,P,PP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,X,PX,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,X,P,XP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,P,PP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,P,PP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,P,PP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,P,PP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,P,PP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,P,PP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,P,PP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,R,PR,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,R,C,RC,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,C,X,CX,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,X,P,XP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,P,PP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,X,PX,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,X,P,XP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,X,PX,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,X,X,XX,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,X,X,XX,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,X,X,XX,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,X,X,XX,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,X,X,XX,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,X,N,XN,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,N,P,NP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,X,PX,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,X,N,XN,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,N,N,NN,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,N,X,NX,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,X,N,XN,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,N,X,NX,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,X,N,XN,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,N,U,NU,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,U,N,UN,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,N,X,NX,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,X,N,XN,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,N,T,NT,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,T,T,TT,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,T,T,TT,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,T,T,TT,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,T,N,TN,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,N,N,NN,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,N,X,NX,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,X,T,XT,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,T,T,TT,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,T,T,TT,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,T,T,TT,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,T,T,TT,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,T,T,TT,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,T,T,TT,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,T,T,TT,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,T,T,TT,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,T,T,TT,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,T,C,TC,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,C,T,CT,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,T,T,TT,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,T,T,TT,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,T,P,TP,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,P,U,PU,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,U,X,UX,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,X,T,XT,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,T,N,TN,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,N,T,NT,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,T,T,TT,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,T,R,TR,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,R,X,RX,,,,,,,,,,
WW21,38,WW21_segment2_full.txt,X,T,XT,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,T,NT,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,T,T,TT,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,T,P,TP,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,P,N,PN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,T,NT,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,T,T,TT,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,T,N,TN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,R,NR,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,R,T,RT,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,T,P,TP,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,P,X,PX,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,X,N,XN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,P,NP,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,P,N,PN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,X,NX,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,X,N,XN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,P,NP,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,P,N,PN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,P,NP,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,P,N,PN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,P,NP,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,P,N,PN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,X,NX,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,X,P,XP,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,P,X,PX,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,X,P,XP,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,P,N,PN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,R,NR,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,R,T,RT,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,T,X,TX,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,X,C,XC,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,C,T,CT,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,T,T,TT,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,T,N,TN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,P,NP,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,P,P,PP,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,P,P,PP,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,P,N,PN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,C,NC,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,C,N,CN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,P,NP,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,P,T,PT,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,T,T,TT,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,T,X,TX,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,X,T,XT,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,T,X,TX,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,X,N,XN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,P,NP,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,P,P,PP,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,P,P,PP,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,P,T,PT,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,T,N,TN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,P,NP,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,P,R,PR,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,R,N,RN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,X,NX,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,X,P,XP,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,P,X,PX,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,X,T,XT,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,T,P,TP,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,P,P,PP,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,P,P,PP,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,P,P,PP,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,P,P,PP,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,P,N,PN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,P,NP,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,P,N,PN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,P,NP,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,P,C,PC,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,C,T,CT,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,T,P,TP,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,P,C,PC,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,C,X,CX,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,X,T,XT,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,T,T,TT,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,T,T,TT,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,T,T,TT,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,T,T,TT,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,T,T,TT,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,T,T,TT,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,T,T,TT,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,T,T,TT,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,T,T,TT,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,T,T,TT,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,T,T,TT,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,T,T,TT,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,T,T,TT,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,T,P,TP,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,P,T,PT,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,T,T,TT,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,T,C,TC,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,C,T,CT,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,T,X,TX,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,X,T,XT,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,T,X,TX,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,X,T,XT,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,T,N,TN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,C,NC,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,C,N,CN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,C,NC,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,C,N,CN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,C,NC,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,C,X,CX,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,X,N,XN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,X,NX,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,X,N,XN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,X,NX,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,X,N,XN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,C,NC,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,C,N,CN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,C,NC,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,C,X,CX,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,X,T,XT,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,T,C,TC,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,C,C,CC,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,C,P,CP,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,P,P,PP,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,P,P,PP,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,P,P,PP,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,P,N,PN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,P,NP,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,P,N,PN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,P,NP,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,P,P,PP,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,P,P,PP,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,P,P,PP,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,P,N,PN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,P,NP,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,P,P,PP,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,P,P,PP,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,P,N,PN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW21,39,WW21_segment3_full.txt,N,N,NN,,,,,,,,,,
WW23,40,WW23_segment1_full.txt,N,N,NN,,,,,,,,,,
WW23,40,WW23_segment1_full.txt,N,N,NN,,,,,,,,,,
WW23,40,WW23_segment1_full.txt,N,R,NR,,,,,,,,,,
WW23,40,WW23_segment1_full.txt,R,N,RN,,,,,,,,,,
WW23,40,WW23_segment1_full.txt,N,N,NN,,,,,,,,,,
WW23,40,WW23_segment1_full.txt,N,P,NP,,,,,,,,,,
WW23,40,WW23_segment1_full.txt,P,C,PC,,,,,,,,,,
WW23,40,WW23_segment1_full.txt,C,U,CU,,,,,,,,,,
WW23,40,WW23_segment1_full.txt,U,R,UR,,,,,,,,,,
WW23,40,WW23_segment1_full.txt,R,U,RU,,,,,,,,,,
WW23,40,WW23_segment1_full.txt,U,C,UC,,,,,,,,,,
WW23,40,WW23_segment1_full.txt,C,N,CN,,,,,,,,,,
WW23,40,WW23_segment1_full.txt,N,N,NN,,,,,,,,,,
WW23,40,WW23_segment1_full.txt,N,N,NN,,,,,,,,,,
WW23,40,WW23_segment1_full.txt,N,C,NC,,,,,,,,,,
WW23,40,WW23_segment1_full.txt,C,T,CT,,,,,,,,,,
WW23,40,WW23_segment1_full.txt,T,C,TC,,,,,,,,,,
WW23,40,WW23_segment1_full.txt,C,T,CT,,,,,,,,,,
WW23,40,WW23_segment1_full.txt,T,C,TC,,,,,,,,,,
WW23,40,WW23_segment1_full.txt,C,T,CT,,,,,,,,,,
WW23,40,WW23_segment1_full.txt,T,T,TT,,,,,,,,,,
WW23,40,WW23_segment1_full.txt,T,R,TR,,,,,,,,,,
WW23,40,WW23_segment1_full.txt,R,T,RT,,,,,,,,,,
WW23,40,WW23_segment1_full.txt,T,R,TR,,,,,,,,,,
WW23,40,WW23_segment1_full.txt,R,N,RN,,,,,,,,,,
WW23,40,WW23_segment1_full.txt,N,C,NC,,,,,,,,,,
WW23,40,WW23_segment1_full.txt,C,N,CN,,,,,,,,,,
WW23,40,WW23_segment1_full.txt,N,P,NP,,,,,,,,,,
WW23,40,WW23_segment1_full.txt,P,C,PC,,,,,,,,,,
WW23,40,WW23_segment1_full.txt,C,N,CN,,,,,,,,,,
WW23,40,WW23_segment1_full.txt,N,N,NN,,,,,,,,,,
WW23,40,WW23_segment1_full.txt,N,X,NX,,,,,,,,,,
WW23,40,WW23_segment1_full.txt,X,N,XN,,,,,,,,,,
WW23,40,WW23_segment1_full.txt,N,X,NX,,,,,,,,,,
WW23,40,WW23_segment1_full.txt,X,N,XN,,,,,,,,,,
WW23,40,WW23_segment1_full.txt,N,N,NN,,,,,,,,,,
WW23,40,WW23_segment1_full.txt,N,C,NC,,,,,,,,,,
WW23,40,WW23_segment1_full.txt,C,N,CN,,,,,,,,,,
WW23,40,WW23_segment1_full.txt,N,N,NN,,,,,,,,,,
